model,curve_type,x_value,y_value,threshold
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.10919408020857296,0.0022219715251695013
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.10920245398773006,0.002223285836962569
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.10921082905130762,0.0022238824326476993
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.10921920539960117,0.002224091095234145
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.10922758303290635,0.002224250287118112
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.10923596195151887,0.0022245799434842404
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.10924434215573456,0.002225879036819312
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.10925272364584931,0.002225900208913487
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.10926110642215914,0.0022263837101695223
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.1092694904849601,0.0022265464688262506
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.10927787583454839,0.0022275149971527817
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.10928626247122027,0.00222900965518957
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.10929465039527209,0.0022290993345769196
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.1093030396070003,0.0022291906051960055
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.10931143010670147,0.0022308252040692364
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.1093198218946722,0.002231228755139433
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.10932821497120922,0.002234898414691312
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.10933660933660934,0.0022355353914187697
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.10934500499116948,0.002237077818702585
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.10935340193518661,0.0022379969550715205
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.10936180016895784,0.0022381631059086096
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.10937019969278033,0.0022394674324190634
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.10937860050695138,0.0022396481942647843
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.10938700261176833,0.0022399408190194796
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.10939540600752862,0.0022405409472774497
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.10940381069452981,0.002241631628104882
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.10941221667306954,0.00224187587168757
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.10942062394344552,0.0022419534135277555
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.10942903250595558,0.002242244969700194
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.10943744236089763,0.002242250843578568
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.10944585350856967,0.0022432466671532727
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.1094542659492698,0.0022438595721233404
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.10946267968329618,0.002244477589141204
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.10947109471094711,0.0022454513774822766
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.10947951103252095,0.0022454983302977252
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.10948792864831616,0.002245510710128705
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.1094963475586313,0.0022456592883807005
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.109504767763765,0.0022473366298186056
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.109513189264016,0.002247490767820657
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.10952161205968312,0.002250011823213187
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.1095300361510653,0.0022502944864260786
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.10953846153846154,0.0022520828378130315
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.10954688822217093,0.0022545424660220057
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.10955531620249269,0.002255342100749134
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.1095637454797261,0.0022554603660697764
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.10957217605417051,0.0022555838727074187
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.10958060792612544,0.002256065488177657
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.1095890410958904,0.0022563503733605624
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.1095974755637651,0.0022571345782321697
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.10960591133004927,0.0022574145609057096
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.10961434839504272,0.0022590374384612115
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.10962278675904542,0.0022590621273896826
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.10963122642235738,0.002259143260370397
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.10963966738527872,0.0022597627217513915
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.10964810964810964,0.002262683389008085
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.10965655321115048,0.002263136238756247
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.10966499807470158,0.0022641131083473136
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.10967344423906346,0.00226413030707694
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.1096818917045367,0.0022650615147993716
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.10969034047142197,0.0022662628358234077
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.10969879054002003,0.0022670759894851873
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.10970724191063175,0.002267150009260538
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.10971569458355805,0.002268571489536454
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.10972414855910001,0.0022698459679838467
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.10973260383755876,0.002269998589328768
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.10974106041923551,0.002270214724974445
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.1097495183044316,0.0022702890985259352
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.10975797749344844,0.002270291144586005
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.10976643798658753,0.0022702930173406563
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.10977489978415048,0.0022703557399296093
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.10978336288643897,0.002270805938190922
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.10979182729375482,0.002270957722952151
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.10980029300639987,0.0022712498263390926
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.10980876002467613,0.0022714943517099565
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.10981722834888563,0.0022727355057247343
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.10982569797933056,0.0022740012230108445
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.10983416891631315,0.0022743151370040156
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.10984264116013576,0.0022751495772915967
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.10985111471110083,0.0022751637156511115
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.10985958956951088,0.0022754521916989825
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.10986806573566854,0.0022760886881767854
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.10987654320987654,0.0022762463610512002
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.10988502199243769,0.0022769978326041647
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.10989350208365488,0.002277059182471249
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.10990198348383114,0.0022771917133107985
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.10991046619326952,0.002277751731207827
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.10991895021227326,0.002278445160638092
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.10992743554114559,0.00227888464392735
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.10993592218018992,0.002279464651189109
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.1099444101297097,0.002279570565750874
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.10995289939000849,0.0022804242250450885
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.10996138996138996,0.0022806474723418386
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.10996988184415785,0.00228089004232117
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.109978375038616,0.0022816721757539264
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.10998686954506835,0.002282198751437512
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.10999536536381894,0.002282542997718906
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11000386249517188,0.0022834660164897497
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.1100123609394314,0.0022835769749908886
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.1100208606969018,0.002283659360072375
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.1100293617678875,0.002283832040904743
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.110037864152693,0.002284812901335822
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11004636785162288,0.0022856843098599585
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11005487286498183,0.002285821466029714
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11006337919307467,0.0022859108654115783
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11007188683620624,0.002286252506393499
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11008039579468151,0.0022865595500685242
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11008890606880557,0.002286837384255632
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11009741765888356,0.002287255139056962
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11010593056522075,0.002288584189025583
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11011444478812249,0.0022898926334328283
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.1101229603278942,0.0022910552585346153
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11013147718484145,0.0022916197248846588
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11013999535926985,0.002292213617911737
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11014851485148515,0.002293066591241651
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11015703566179315,0.00229325394821933
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11016555779049977,0.0022954893268370942
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11017408123791103,0.00229721625165364
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11018260600433302,0.002297600690627473
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11019113209007196,0.0022987683521452475
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11019965949543414,0.002299339012520938
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11020818822072595,0.002300538392943904
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11021671826625387,0.0023017765901009457
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11022524963232448,0.002302274227276324
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11023378231924447,0.002302442808940245
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11024231632732058,0.0023029513490096716
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.1102508516568597,0.002303207401888188
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.1102593883081688,0.002304059377233047
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.1102679262815549,0.00230570929923019
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11027646557732518,0.0023060053049549067
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11028500619578686,0.0023064115693939295
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.1102935481372473,0.002306618019877968
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11030209140201394,0.0023066402477604805
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.1103106359903943,0.00230708598480842
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.110319181902696,0.0023074301525059025
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11032772913922678,0.0023095531280773293
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11033627770029443,0.002310129735604673
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.1103448275862069,0.002310883623753964
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11035337879727217,0.0023112897810109215
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11036193133379835,0.002311330711932489
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11037048519609363,0.002312269220411543
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11037904038446632,0.002313713924104109
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11038759689922481,0.0023139579606027737
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11039615474067757,0.0023144622285912126
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.1104047139091332,0.002314939491783812
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11041327440490037,0.002315001075539558
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11042183622828784,0.0023152353352052756
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.1104303993796045,0.0023154437091759492
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.1104389638591593,0.0023155738854282594
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.1104475296672613,0.0023162663286024543
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11045609680421967,0.0023166755261042134
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11046466527034365,0.0023173416870467937
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11047323506594259,0.00231757268648905
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11048180619132594,0.002317795192972525
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11049037864680322,0.002319030561953635
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.1104989524326841,0.0023194716058281832
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11050752754927828,0.002319852245163006
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11051610399689561,0.00232027906167851
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11052468177584601,0.002320318001771925
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.1105332608864395,0.0023205898391874995
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11054184132898619,0.0023209536492554985
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11055042310379629,0.002322258014818273
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11055900621118013,0.0023238155154774775
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.1105675906514481,0.0023255040589861453
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.1105761764249107,0.0023258990123960874
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11058476353187854,0.0023259741938578206
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11059335197266232,0.0023265022325121157
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11060194174757282,0.002327260784238001
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11061053285692092,0.002327985021423155
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11061912530101764,0.0023298002002091
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11062771908017402,0.002330596755811701
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11063631419470127,0.002330675702536004
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11064491064491065,0.0023317333778594546
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11065350843111353,0.0023317499020623395
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11066210755362138,0.0023324608019468607
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11067070801274578,0.0023329026507539403
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11067930980879838,0.002332994100872397
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11068791294209095,0.0023335827467632843
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11069651741293532,0.002333639247214096
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11070512322164347,0.002334073477069863
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11071373036852744,0.00233411847151965
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11072233885389939,0.002335160505948369
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11073094867807154,0.0023352219423917915
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11073955984135625,0.00233605594683673
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11074817234406595,0.0023370819469036327
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11075678618651319,0.0023371782934015484
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11076540136901059,0.002340491283759591
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11077401789187087,0.0023406776437135068
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11078263575540688,0.002341341606319368
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11079125495993153,0.0023441676759220383
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11079987550575786,0.002345564116367293
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11080849739319898,0.002348334828184901
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.1108171206225681,0.0023485459866209204
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11082574519417854,0.0023488038652414813
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11083437110834371,0.002350938088395073
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11084299836537713,0.002351006125618706
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.1108516269655924,0.0023519351049003864
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11086025690930323,0.002352865381173863
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11086888819682342,0.002354395310733287
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11087752082846687,0.0023545655898897593
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11088615480454758,0.0023554663607038397
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11089479012537964,0.0023556291783697445
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11090342679127727,0.0023556294395784406
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11091206480255472,0.0023560211625337185
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.1109207041595264,0.002356312583902616
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11092934486250682,0.00235651549581528
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11093798691181053,0.0023571208194591554
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11094663030775224,0.0023575034775921455
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11095527505064672,0.0023575242788574685
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11096392114080886,0.002357527633861916
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11097256857855362,0.002357648099859527
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11098121736419608,0.002357686860258182
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11098986749805144,0.0023579214906594946
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11099851898043495,0.0023590472606986137
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11100717181166199,0.0023615731674947343
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11101582599204803,0.002362600334489972
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11102448152190862,0.0023629914246894265
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11103313840155946,0.0023630657342210057
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11104179663131628,0.0023639186340051015
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11105045621149497,0.0023639379015379727
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11105911714241148,0.002364085013073758
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11106777942438187,0.0023654511220064134
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11107644305772231,0.0023660934446978993
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11108510804274904,0.0023664539728512316
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11109377437977844,0.0023675808370963495
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11110244206912694,0.0023679831194676187
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.1111111111111111,0.002368025012604749
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11111978150604761,0.0023681332743437588
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11112845325425316,0.002372408014324092
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11113712635604464,0.0023728177565149927
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.111145800811739,0.002373560044533515
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11115447662165327,0.0023746139846223956
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11116315378610461,0.0023750536775544112
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11117183230541026,0.0023750785109033323
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11118051217988757,0.002375338184496788
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11118919340985399,0.00237571836914957
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11119787599562705,0.0023763561399409738
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.1112065599375244,0.002377491903240642
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11121524523586379,0.0023797886277151
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11122393189096305,0.0023830388883599087
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11123261990314014,0.0023844514742698687
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11124130927271307,0.002385216232146201
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11125,0.0023862333660951127
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11125869208531916,0.002386234263404722
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.1112673855289889,0.0023876591166559907
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11127608033132766,0.0023879327070829145
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11128477649265396,0.0023886403173072287
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11129347401328644,0.0023890458526541047
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11130217289354385,0.002389816420013441
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11131087313374502,0.002390164723942117
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11131957473420888,0.0023902271526540985
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11132827769525448,0.00239072346573409
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11133698201720094,0.00239083430112909
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.1113456877003675,0.0023918570787544845
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11135439474507351,0.002392046406293176
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11136310315163839,0.00239380118246699
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11137181292038167,0.002394425444071909
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11138052405162299,0.002394442148708412
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.1113892365456821,0.0023952799366266336
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11139795040287882,0.0023954946976744995
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11140666562353309,0.002395562909056552
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11141538220796494,0.0023964023719772673
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11142410015649452,0.002397785299210372
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11143281946944206,0.002398205589235307
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11144154014712787,0.002399900420068234
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11145026218987243,0.0024000345312577324
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11145898559799625,0.002400229062483973
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11146771037181996,0.002401528985812896
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11147643651166432,0.002401857119390997
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11148516401785015,0.0024020975432453677
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.1114938928906984,0.0024022550499179693
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11150262313053011,0.0024024898288966387
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11151135473766641,0.0024033960632328386
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11152008771242854,0.002403649097920327
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11152882205513784,0.0024053840201677178
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11153755776611576,0.002405518572830895
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11154629484568385,0.002405563614330724
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11155503329416373,0.0024057314151587628
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11156377311187715,0.0024060707858108636
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11157251429914597,0.002406375874044207
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11158125685629211,0.0024064085663435667
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.11159000078363765,0.0024064856847881193
HistGradientBoosting Baseline,Precision-Recall,0.9985974754558204,0.1115987460815047,0.0024074071910160874
